,game_id,fg_scored,fg_missed,turnover,personal_foul,violation,substitution,time_out,jump_ball,ejection,end_of_period,else,team_name_home,reb_home,pts_home,wl_home,ast_home,tov_home,pf_home,plus_minus_home,game_year,off_rebounds_home
16446,21501029,2,2,0,1,0,0,0,0,0,0,1,Atlanta Hawks,40.0,109.0,W,32.0,16.0,20.0,12,2016,5
16447,21501030,6,3,0,3,0,0,0,0,0,0,0,Detroit Pistons,45.0,115.0,W,30.0,8.0,17.0,12,2016,12
16448,21501031,1,2,0,2,0,1,0,1,0,0,0,Indiana Pacers,34.0,111.0,L,28.0,12.0,18.0,-4,2016,5
16449,21501032,3,4,0,0,0,0,0,0,0,0,0,Washington Wizards,42.0,99.0,W,24.0,10.0,16.0,10,2016,7
16450,21501033,3,6,0,1,0,0,0,0,0,0,0,Miami Heat,42.0,122.0,W,29.0,12.0,14.0,21,2016,10
16451,21501034,3,5,1,0,0,0,0,0,0,0,1,Chicago Bulls,42.0,92.0,W,24.0,12.0,12.0,7,2016,9
16452,21501035,5,3,1,3,0,0,0,0,0,1,3,Memphis Grizzlies,44.0,113.0,W,23.0,13.0,28.0,11,2016,13
16453,21501036,6,4,0,3,0,0,0,0,0,0,0,San Antonio Spurs,53.0,87.0,W,17.0,18.0,19.0,8,2016,13
16454,21501037,4,0,0,2,0,0,0,0,0,0,1,Dallas Mavericks,50.0,132.0,W,31.0,16.0,21.0,12,2016,6
16455,21501038,6,3,0,2,0,0,1,0,0,0,0,Toronto Raptors,45.0,105.0,W,18.0,12.0,18.0,5,2016,12
16456,21501039,1,6,0,4,0,0,0,0,0,0,1,Philadelphia 76ers,40.0,105.0,L,28.0,11.0,19.0,-15,2016,11
16457,21501040,5,2,0,2,0,0,0,0,0,0,0,New Orleans Pelicans,54.0,109.0,W,22.0,23.0,34.0,4,2016,9
16458,21501041,2,0,0,0,0,0,0,0,0,0,0,Milwaukee Bucks,27.0,85.0,L,21.0,14.0,11.0,-9,2016,2
16459,21501042,5,7,1,1,1,0,0,0,0,1,0,New York Knicks,55.0,80.0,L,16.0,15.0,16.0,-8,2016,15
16460,21501043,2,2,0,1,0,0,0,1,0,0,1,Charlotte Hornets,46.0,91.0,W,18.0,15.0,12.0,3,2016,5
16461,21501044,4,0,0,2,0,0,0,0,0,0,0,Cleveland Cavaliers,43.0,124.0,W,38.0,13.0,19.0,33,2016,6
16462,21501045,1,3,0,3,0,0,0,0,0,0,0,Indiana Pacers,45.0,91.0,W,18.0,15.0,20.0,16,2016,7
16463,21501046,2,2,2,0,0,0,0,0,0,0,0,Boston Celtics,46.0,107.0,W,22.0,15.0,16.0,11,2016,6
16464,21501047,6,2,0,1,0,0,0,0,0,0,0,Detroit Pistons,39.0,92.0,W,18.0,12.0,14.0,1,2016,9
16465,21501048,0,1,0,0,0,0,0,0,0,0,0,Atlanta Hawks,33.0,102.0,L,23.0,14.0,15.0,-15,2016,1
16466,21501049,1,2,2,4,0,0,0,0,0,0,1,Chicago Bulls,40.0,109.0,W,28.0,9.0,16.0,7,2016,9
16467,21501050,2,5,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,37.0,104.0,L,26.0,18.0,20.0,-5,2016,10
16468,21501051,0,4,0,1,0,1,0,0,0,1,0,Phoenix Suns,45.0,97.0,L,22.0,17.0,18.0,-6,2016,6
16469,21501052,2,3,0,0,0,0,0,0,0,0,0,Brooklyn Nets,44.0,100.0,L,21.0,16.0,24.0,-5,2016,5
16470,21501053,4,2,0,0,0,0,0,0,0,0,0,New Orleans Pelicans,42.0,99.0,L,16.0,13.0,25.0,-14,2016,6
16471,21501054,3,3,4,1,0,0,0,0,0,0,1,Oklahoma City Thunder,46.0,111.0,W,22.0,13.0,17.0,4,2016,11
16472,21501055,4,3,0,0,0,0,0,0,0,0,3,Los Angeles Lakers,40.0,107.0,W,21.0,22.0,23.0,7,2016,7
16473,21501056,3,6,0,1,0,0,0,0,0,0,0,Washington Wizards,43.0,101.0,L,25.0,18.0,22.0,-21,2016,10
16474,21501057,0,4,0,2,0,0,0,0,0,0,0,Boston Celtics,48.0,91.0,W,24.0,8.0,18.0,12,2016,6
16475,21501058,6,1,0,0,0,0,0,0,0,0,1,Detroit Pistons,45.0,118.0,W,30.0,16.0,15.0,16,2016,7
16476,21501059,4,7,0,1,0,0,0,0,0,0,2,Cleveland Cavaliers,42.0,113.0,W,29.0,15.0,17.0,9,2016,12
16477,21501060,2,0,0,2,0,0,0,0,0,0,0,Chicago Bulls,34.0,107.0,L,29.0,6.0,12.0,-8,2016,4
16478,21501061,1,2,0,1,0,0,0,0,0,0,0,Houston Rockets,32.0,87.0,L,22.0,15.0,21.0,-2,2016,4
16479,21501062,5,2,1,0,0,0,0,0,0,1,0,Minnesota Timberwolves,43.0,113.0,W,29.0,18.0,18.0,9,2016,9
16480,21501063,3,3,0,0,0,0,0,0,0,1,0,San Antonio Spurs,44.0,112.0,W,26.0,10.0,12.0,24,2016,7
16481,21501065,2,8,1,0,0,0,0,0,0,0,2,Phoenix Suns,52.0,119.0,W,31.0,13.0,21.0,12,2016,11
16482,21501066,3,2,1,2,0,0,0,1,0,0,2,Golden State Warriors,50.0,114.0,W,23.0,12.0,20.0,16,2016,8
16483,21501067,4,2,1,1,0,0,1,0,0,0,0,Portland Trail Blazers,46.0,109.0,W,19.0,14.0,12.0,6,2016,9
16484,21501068,1,0,0,0,0,0,0,0,0,0,1,Indiana Pacers,44.0,92.0,W,26.0,14.0,12.0,8,2016,1
16485,21501069,5,4,0,0,0,0,0,0,0,0,0,Brooklyn Nets,46.0,104.0,W,28.0,9.0,16.0,9,2016,9
16486,21501070,5,0,0,0,0,0,0,0,0,0,0,New York Knicks,45.0,106.0,W,19.0,18.0,12.0,12,2016,5
16487,21501071,1,4,0,2,0,0,0,0,0,0,0,Oklahoma City Thunder,39.0,113.0,W,27.0,15.0,16.0,22,2016,7
16488,21501072,2,5,0,3,0,0,1,0,0,0,0,LA Clippers,47.0,96.0,W,21.0,16.0,29.0,2,2016,11
16489,21501073,6,3,0,2,0,0,0,0,0,1,0,Washington Wizards,45.0,129.0,L,37.0,17.0,22.0,-3,2016,12
16490,21501074,9,3,0,2,0,0,0,0,0,0,0,Detroit Pistons,62.0,112.0,W,22.0,14.0,22.0,7,2016,14
16491,21501075,6,2,0,2,0,0,0,0,0,1,0,Miami Heat,45.0,108.0,W,23.0,14.0,20.0,11,2016,11
16492,21501076,4,9,1,2,0,0,0,0,0,0,1,Atlanta Hawks,45.0,101.0,W,26.0,11.0,21.0,11,2016,16
16493,21501077,3,4,1,1,0,0,0,0,0,0,4,Houston Rockets,48.0,112.0,W,25.0,17.0,23.0,3,2016,9
16494,21501078,4,1,1,2,0,0,0,0,0,0,0,San Antonio Spurs,37.0,110.0,W,25.0,14.0,12.0,6,2016,8
16495,21501079,5,1,1,3,0,0,0,0,0,0,1,Sacramento Kings,52.0,116.0,W,28.0,12.0,22.0,22,2016,10
16496,21501080,2,3,0,0,0,1,0,0,0,0,0,Golden State Warriors,40.0,128.0,W,30.0,7.0,16.0,8,2016,5
16497,21501081,0,3,0,3,0,0,0,0,0,0,0,Los Angeles Lakers,43.0,105.0,L,23.0,11.0,19.0,-11,2016,6
16498,21501082,3,1,0,2,0,0,0,0,0,0,0,Brooklyn Nets,40.0,120.0,W,24.0,21.0,23.0,10,2016,6
16499,21501083,2,5,1,1,0,0,1,0,0,1,1,Orlando Magic,50.0,111.0,W,32.0,13.0,21.0,22,2016,11
16500,21501085,4,3,1,3,0,1,0,0,0,0,0,Detroit Pistons,53.0,95.0,L,25.0,11.0,14.0,-17,2016,11
16501,21501086,3,2,0,1,0,0,1,0,0,0,0,New York Knicks,41.0,93.0,L,20.0,8.0,23.0,-14,2016,7
16502,21501087,4,3,0,0,0,0,0,0,0,0,1,Minnesota Timberwolves,41.0,84.0,L,18.0,10.0,13.0,-9,2016,7
16503,21501088,4,3,1,2,0,0,0,0,0,0,2,Oklahoma City Thunder,47.0,111.0,W,19.0,17.0,18.0,19,2016,10
16504,21501089,2,6,0,1,0,0,0,0,0,0,0,Milwaukee Bucks,37.0,91.0,L,26.0,9.0,16.0,-24,2016,9
16505,21501090,4,5,0,2,0,0,0,0,0,0,0,Phoenix Suns,44.0,99.0,L,19.0,20.0,24.0,-3,2016,11
16506,21501091,1,2,0,5,0,0,0,0,0,0,2,Portland Trail Blazers,56.0,108.0,W,21.0,10.0,21.0,3,2016,8
16507,21501092,4,6,1,0,0,0,0,0,0,0,2,LA Clippers,44.0,105.0,W,24.0,15.0,19.0,15,2016,11
16508,21501093,6,4,1,3,0,0,0,0,0,0,1,Indiana Pacers,50.0,104.0,W,25.0,13.0,23.0,3,2016,14
16509,21501095,3,1,0,1,0,0,0,0,0,0,1,Sacramento Kings,41.0,133.0,W,32.0,11.0,18.0,22,2016,5
16510,21501096,5,3,0,1,0,0,0,0,0,0,0,Los Angeles Lakers,42.0,88.0,L,15.0,18.0,26.0,-13,2016,9
16511,21501097,4,0,0,0,0,0,0,0,0,0,1,Miami Heat,32.0,110.0,W,25.0,13.0,14.0,11,2016,4
16512,21501098,4,4,1,0,0,0,1,0,0,0,0,Toronto Raptors,40.0,100.0,L,19.0,11.0,21.0,-19,2016,10
16513,21501099,4,5,0,2,0,0,0,0,0,0,5,Chicago Bulls,58.0,100.0,L,22.0,8.0,17.0,-2,2016,11
16514,21501101,2,4,1,2,0,0,0,0,0,0,0,Minnesota Timberwolves,41.0,121.0,W,22.0,18.0,18.0,5,2016,9
16515,21501102,0,2,1,2,0,0,0,0,0,0,0,New Orleans Pelicans,47.0,99.0,W,18.0,13.0,16.0,8,2016,5
16516,21501105,0,1,0,0,0,1,0,0,0,0,1,Portland Trail Blazers,42.0,105.0,W,25.0,19.0,23.0,12,2016,1
16517,21501107,4,4,0,2,0,0,1,0,0,0,0,Indiana Pacers,44.0,96.0,L,20.0,12.0,16.0,-2,2016,11
16518,21501108,1,1,0,0,0,0,0,0,0,1,0,Orlando Magic,35.0,139.0,W,40.0,10.0,29.0,34,2016,3
16519,21501110,5,9,1,1,0,0,0,0,0,0,0,Detroit Pistons,53.0,88.0,W,20.0,16.0,18.0,6,2016,16
16520,21501111,2,3,1,2,1,0,0,0,0,0,1,Cleveland Cavaliers,38.0,100.0,L,21.0,13.0,31.0,-6,2016,8
16521,21501112,3,3,0,0,0,0,0,0,0,0,1,Golden State Warriors,55.0,102.0,W,27.0,16.0,23.0,8,2016,6
16522,21501113,2,2,1,1,0,0,0,0,0,0,0,Toronto Raptors,44.0,105.0,W,26.0,11.0,19.0,8,2016,6
16523,21501114,2,8,0,4,0,0,0,0,0,0,4,Memphis Grizzlies,46.0,105.0,L,18.0,10.0,19.0,-4,2016,14
16524,21501115,3,1,0,3,0,1,0,0,0,0,1,Milwaukee Bucks,38.0,105.0,W,21.0,14.0,23.0,11,2016,7
16525,21501116,3,4,3,3,0,0,0,0,0,0,0,Minnesota Timberwolves,53.0,79.0,L,20.0,16.0,15.0,-20,2016,13
16526,21501118,3,1,1,0,0,0,0,0,0,0,0,San Antonio Spurs,38.0,100.0,W,23.0,12.0,18.0,8,2016,5
16527,21501119,7,4,0,2,0,0,1,0,0,0,0,Utah Jazz,54.0,96.0,L,14.0,15.0,23.0,-7,2016,14
16528,21501120,2,0,1,1,1,0,0,0,0,0,1,Sacramento Kings,40.0,120.0,W,27.0,17.0,15.0,9,2016,4
16529,21501122,2,2,0,2,0,0,0,0,0,0,2,Cleveland Cavaliers,50.0,107.0,W,29.0,17.0,17.0,20,2016,6
16530,21501123,6,5,1,2,0,0,0,0,0,0,0,Indiana Pacers,49.0,94.0,L,18.0,19.0,18.0,-20,2016,14
16531,21501124,5,5,0,0,0,0,0,0,0,0,2,Houston Rockets,45.0,100.0,L,19.0,10.0,19.0,-3,2016,10
16532,21501125,4,5,2,0,0,0,1,0,0,0,1,New Orleans Pelicans,51.0,101.0,W,29.0,18.0,16.0,6,2016,12
16533,21501126,3,6,0,1,0,1,1,0,0,0,1,Oklahoma City Thunder,46.0,119.0,W,25.0,14.0,13.0,2,2016,11
16534,21501127,6,4,1,2,0,0,1,0,0,0,1,Portland Trail Blazers,50.0,116.0,W,26.0,16.0,20.0,7,2016,14
16535,21501128,2,3,1,0,0,1,0,0,0,0,0,Charlotte Hornets,55.0,100.0,W,23.0,11.0,14.0,9,2016,6
16536,21501129,3,3,0,3,0,0,0,0,0,0,0,Detroit Pistons,47.0,89.0,L,23.0,11.0,17.0,-9,2016,9
16537,21501130,3,2,0,0,0,0,0,0,0,0,1,New York Knicks,46.0,105.0,W,24.0,17.0,12.0,14,2016,5
16538,21501131,0,4,0,1,0,0,0,0,0,0,0,Atlanta Hawks,48.0,108.0,L,25.0,16.0,27.0,-2,2016,5
16539,21501132,1,9,1,1,0,0,0,0,0,1,4,Memphis Grizzlies,42.0,95.0,L,16.0,14.0,25.0,-4,2016,13
16540,21501133,3,0,1,0,0,0,0,1,0,0,1,Milwaukee Bucks,40.0,113.0,W,31.0,16.0,15.0,3,2016,4
16541,21501135,6,2,1,2,0,0,0,0,0,0,2,Sacramento Kings,41.0,106.0,L,20.0,14.0,16.0,-6,2016,11
16542,21501136,2,1,0,3,0,0,0,0,0,0,1,Golden State Warriors,41.0,106.0,L,25.0,22.0,24.0,-3,2016,6
16543,21501137,8,6,1,1,0,0,0,0,0,0,1,Phoenix Suns,56.0,99.0,L,19.0,16.0,22.0,-7,2016,16
16544,21501138,2,2,1,2,0,0,0,0,0,0,0,Philadelphia 76ers,38.0,102.0,L,23.0,17.0,22.0,-13,2016,7
16545,21501139,2,3,0,1,0,0,0,0,0,0,3,Chicago Bulls,47.0,90.0,L,21.0,13.0,25.0,-4,2016,6
16546,21501140,4,6,2,2,0,0,0,0,0,0,1,San Antonio Spurs,47.0,102.0,W,28.0,15.0,14.0,7,2016,14
16547,21501141,2,5,1,2,0,0,0,0,0,0,3,Denver Nuggets,50.0,106.0,L,27.0,10.0,22.0,-9,2016,10
16548,21501142,1,3,1,2,0,0,0,0,0,0,0,Portland Trail Blazers,45.0,110.0,W,21.0,16.0,19.0,17,2016,7
16549,21501143,9,6,0,4,0,0,0,0,0,0,0,Brooklyn Nets,50.0,87.0,L,20.0,21.0,23.0,-19,2016,19
16550,21501144,4,6,1,1,0,0,1,0,0,1,1,Cleveland Cavaliers,46.0,112.0,W,34.0,17.0,19.0,9,2016,14
16551,21501145,4,5,2,2,0,0,0,0,0,0,3,Houston Rockets,45.0,118.0,W,24.0,10.0,24.0,8,2016,13
16552,21501146,0,4,2,0,0,0,0,0,0,0,0,Minnesota Timberwolves,41.0,78.0,L,20.0,18.0,18.0,-10,2016,6
16553,21501147,3,3,1,1,0,0,0,0,0,0,0,LA Clippers,44.0,114.0,W,27.0,11.0,17.0,5,2016,8
16554,21501148,6,4,0,1,0,0,0,0,0,0,1,Orlando Magic,43.0,119.0,W,27.0,10.0,21.0,12,2016,11
16555,21501149,4,3,0,3,0,0,0,0,0,0,1,Phoenix Suns,45.0,86.0,L,16.0,22.0,19.0,-15,2016,10
16556,21501150,3,0,1,4,0,0,0,0,0,1,4,Milwaukee Bucks,44.0,98.0,L,28.0,14.0,17.0,-4,2016,9
16557,21501151,4,8,1,2,0,0,0,0,0,0,1,New York Knicks,51.0,87.0,L,20.0,11.0,18.0,-5,2016,15
16558,21501152,1,5,2,0,0,0,0,0,0,0,1,Golden State Warriors,43.0,136.0,W,30.0,13.0,23.0,25,2016,8
16559,21501153,1,4,0,3,0,0,1,0,0,0,0,Los Angeles Lakers,47.0,100.0,L,22.0,11.0,17.0,-7,2016,9
16560,21501154,5,2,1,0,0,0,0,0,0,0,1,Philadelphia 76ers,41.0,107.0,W,31.0,10.0,15.0,14,2016,8
16561,21501155,3,2,0,1,0,0,1,0,0,0,0,Miami Heat,41.0,107.0,W,22.0,10.0,17.0,18,2016,7
16562,21501156,1,3,1,1,0,0,0,0,0,0,0,Toronto Raptors,47.0,96.0,W,19.0,11.0,16.0,6,2016,6
16563,21501157,5,1,3,0,0,0,0,0,0,0,2,Atlanta Hawks,50.0,103.0,W,26.0,17.0,21.0,13,2016,9
16564,21501158,2,4,0,1,0,0,1,0,0,0,2,Memphis Grizzlies,42.0,108.0,W,18.0,11.0,15.0,16,2016,8
16565,21501159,4,3,0,1,0,0,0,0,0,0,2,Milwaukee Bucks,41.0,80.0,L,20.0,10.0,14.0,-29,2016,8
16566,21501160,2,3,0,1,0,0,0,0,0,0,2,Denver Nuggets,38.0,102.0,L,28.0,13.0,19.0,-22,2016,6
16567,21501161,1,2,2,0,0,0,0,0,0,0,0,Utah Jazz,40.0,86.0,L,13.0,16.0,18.0,-2,2016,5
16568,21501162,1,1,0,1,0,0,0,0,0,0,0,Sacramento Kings,34.0,107.0,L,20.0,19.0,19.0,-8,2016,3
16569,21501163,2,1,1,1,0,0,2,0,0,0,1,Golden State Warriors,46.0,117.0,L,35.0,24.0,29.0,-7,2016,7
16570,21501164,1,2,1,0,0,0,0,0,0,0,1,LA Clippers,46.0,103.0,W,26.0,14.0,17.0,22,2016,4
16571,21501165,4,0,1,3,0,0,0,0,0,0,0,Indiana Pacers,38.0,123.0,W,25.0,14.0,24.0,14,2016,8
16572,21501166,1,4,3,0,0,0,0,0,0,0,1,Orlando Magic,48.0,104.0,L,25.0,14.0,23.0,-4,2016,8
16573,21501167,6,8,0,2,0,0,0,0,0,0,0,Washington Wizards,53.0,121.0,W,36.0,12.0,19.0,18,2016,16
16574,21501169,3,4,1,0,0,0,1,0,0,0,0,New York Knicks,43.0,97.0,L,24.0,18.0,16.0,-14,2016,9
16575,21501170,5,4,1,1,0,0,0,0,0,0,1,Dallas Mavericks,40.0,88.0,W,19.0,14.0,20.0,2,2016,11
16576,21501171,3,4,0,0,0,0,0,0,0,0,1,Portland Trail Blazers,39.0,120.0,W,32.0,15.0,23.0,5,2016,7
16577,21501172,5,4,0,3,0,0,0,1,0,0,2,Los Angeles Lakers,49.0,81.0,L,12.0,12.0,16.0,-10,2016,12
16578,21501173,0,4,0,1,0,0,0,0,0,0,0,Atlanta Hawks,41.0,95.0,W,23.0,13.0,19.0,8,2016,5
16579,21501174,7,5,0,2,0,0,0,0,0,0,0,Miami Heat,47.0,106.0,W,16.0,10.0,20.0,8,2016,14
16580,21501175,2,0,0,0,0,0,0,0,0,0,0,Houston Rockets,26.0,115.0,L,26.0,20.0,24.0,-9,2016,2
16581,21501176,2,4,4,3,1,0,0,0,0,0,1,Sacramento Kings,47.0,97.0,L,19.0,20.0,23.0,-8,2016,13
16582,21501177,3,1,1,0,0,0,0,0,0,0,1,Golden State Warriors,43.0,112.0,W,33.0,16.0,22.0,11,2016,5
16583,21501178,4,3,1,2,0,0,0,0,0,0,0,Charlotte Hornets,42.0,113.0,W,26.0,13.0,17.0,14,2016,10
16584,21501179,2,1,2,0,0,0,0,0,0,0,0,Orlando Magic,37.0,112.0,W,23.0,11.0,19.0,3,2016,5
16585,21501180,3,7,2,3,0,0,0,0,0,0,0,Philadelphia 76ers,46.0,102.0,L,25.0,9.0,20.0,-7,2016,15
16586,21501181,0,2,0,0,0,0,0,0,0,0,0,Boston Celtics,34.0,124.0,W,35.0,15.0,23.0,15,2016,2
16587,21501182,2,3,0,0,0,0,0,0,0,0,0,Detroit Pistons,44.0,112.0,W,17.0,13.0,18.0,13,2016,5
16588,21501183,1,2,0,0,0,0,1,0,0,0,0,Toronto Raptors,36.0,111.0,W,21.0,17.0,19.0,13,2016,4
16589,21501184,3,2,0,2,0,0,0,0,0,0,0,New Orleans Pelicans,43.0,110.0,W,29.0,16.0,20.0,8,2016,7
16590,21501185,2,1,0,0,0,0,0,0,0,0,0,Dallas Mavericks,38.0,103.0,W,18.0,19.0,17.0,10,2016,3
16591,21501186,4,3,0,1,0,0,0,0,0,0,0,Denver Nuggets,47.0,102.0,W,21.0,11.0,23.0,4,2016,8
16592,21501187,5,2,0,1,0,0,0,0,0,0,0,Utah Jazz,47.0,99.0,L,14.0,18.0,15.0,-3,2016,8
16593,21501188,1,2,0,0,0,0,0,1,0,0,0,Atlanta Hawks,44.0,118.0,W,31.0,18.0,22.0,11,2016,3
16594,21501189,4,4,1,2,0,0,0,0,0,0,1,New Orleans Pelicans,42.0,100.0,L,19.0,11.0,26.0,-21,2016,11
16595,21501190,3,5,0,2,0,0,1,0,0,0,3,Memphis Grizzlies,54.0,99.0,L,19.0,7.0,16.0,-1,2016,11
16596,21501191,4,3,1,0,0,0,1,0,0,0,2,Chicago Bulls,45.0,105.0,W,19.0,12.0,22.0,3,2016,9
16597,21501192,2,4,1,0,0,0,0,0,0,0,0,Portland Trail Blazers,37.0,105.0,L,19.0,19.0,20.0,-1,2016,7
16598,21501193,8,4,0,3,0,0,0,0,0,0,0,Sacramento Kings,40.0,114.0,W,22.0,11.0,23.0,2,2016,15
16599,21501194,1,0,1,0,0,0,0,0,0,0,0,Washington Wizards,48.0,113.0,W,27.0,12.0,23.0,15,2016,2
16600,21501195,7,1,1,0,0,0,0,0,0,0,3,Houston Rockets,48.0,130.0,W,30.0,14.0,15.0,20,2016,9
16601,21501197,3,4,1,0,1,0,0,0,0,0,1,Philadelphia 76ers,45.0,108.0,L,24.0,15.0,19.0,-1,2016,8
16602,21501198,2,1,0,0,0,0,0,0,0,0,1,Denver Nuggets,41.0,84.0,L,18.0,12.0,19.0,-16,2016,3
16603,21501199,3,3,2,2,0,0,0,0,0,0,1,Indiana Pacers,58.0,129.0,W,34.0,20.0,22.0,24,2016,10
16604,21501201,3,6,2,2,0,0,0,0,0,0,3,San Antonio Spurs,53.0,86.0,L,21.0,12.0,18.0,-6,2016,13
16605,21501202,5,3,1,3,0,0,0,0,0,0,1,New York Knicks,47.0,89.0,L,14.0,9.0,15.0,-4,2016,12
16606,21501203,2,3,1,2,0,0,0,0,0,0,0,Cleveland Cavaliers,47.0,109.0,W,17.0,15.0,14.0,15,2016,8
16607,21501205,7,0,1,1,0,0,0,0,0,0,3,Boston Celtics,46.0,100.0,L,17.0,12.0,17.0,-14,2016,9
16608,21501206,2,4,1,3,0,0,0,0,0,0,0,Brooklyn Nets,43.0,111.0,L,24.0,10.0,16.0,-9,2016,10
16609,21501207,3,3,0,2,0,0,0,0,0,0,1,Minnesota Timberwolves,40.0,105.0,L,25.0,14.0,20.0,-24,2016,8
16610,21501208,1,2,0,1,0,1,0,0,0,0,1,New Orleans Pelicans,33.0,116.0,L,28.0,10.0,23.0,-5,2016,4
16611,21501209,4,4,1,0,0,0,0,0,0,0,2,Oklahoma City Thunder,57.0,112.0,W,27.0,12.0,20.0,33,2016,9
16612,21501210,0,2,1,2,0,0,0,0,0,0,0,Utah Jazz,38.0,92.0,L,21.0,10.0,16.0,-9,2016,5
16613,21501211,5,6,1,2,0,1,0,0,0,0,0,Phoenix Suns,51.0,101.0,L,21.0,19.0,25.0,-4,2016,14
16614,21501212,2,1,1,1,0,0,0,0,0,0,1,Indiana Pacers,41.0,102.0,W,26.0,14.0,10.0,12,2016,5
16615,21501213,5,6,1,3,0,0,0,0,0,0,1,Detroit Pistons,48.0,93.0,L,15.0,16.0,17.0,-6,2016,15
16616,21501214,7,5,0,3,0,0,0,0,0,0,0,Toronto Raptors,52.0,122.0,W,25.0,14.0,20.0,24,2016,15
16617,21501215,3,0,1,2,0,0,0,1,0,0,0,San Antonio Spurs,42.0,102.0,W,15.0,11.0,22.0,4,2016,6
16618,21501216,3,3,0,1,0,0,0,0,0,1,0,LA Clippers,41.0,110.0,W,29.0,11.0,19.0,26,2016,8
16619,21501217,3,4,0,0,0,0,0,0,0,0,0,Boston Celtics,39.0,98.0,W,20.0,7.0,20.0,10,2016,7
16620,21501219,1,1,0,0,0,0,0,0,0,1,0,Charlotte Hornets,46.0,117.0,W,32.0,10.0,14.0,14,2016,3
16621,21501220,2,3,0,1,0,0,1,0,0,0,0,Cleveland Cavaliers,43.0,110.0,L,21.0,10.0,23.0,-2,2016,7
16622,21501221,3,3,1,1,0,0,0,0,0,0,1,Washington Wizards,51.0,109.0,W,25.0,19.0,22.0,11,2016,8
16623,21501222,4,4,0,3,0,0,1,0,0,1,2,Chicago Bulls,53.0,115.0,W,27.0,17.0,13.0,10,2016,13
16624,21501223,5,3,0,2,0,0,0,0,0,0,0,Dallas Mavericks,41.0,91.0,L,20.0,12.0,23.0,-5,2016,10
16625,21501224,3,4,0,5,0,0,1,0,0,0,0,Houston Rockets,55.0,116.0,W,33.0,14.0,15.0,35,2016,13
16626,21501225,1,3,1,0,0,0,0,0,0,0,0,Milwaukee Bucks,43.0,92.0,L,23.0,15.0,15.0,-5,2016,5
16627,21501226,2,1,1,1,0,0,0,0,0,0,0,Minnesota Timberwolves,43.0,144.0,W,41.0,13.0,20.0,35,2016,5
16628,21501227,3,4,0,1,0,0,0,0,0,0,1,Golden State Warriors,51.0,125.0,W,35.0,17.0,14.0,21,2016,8
16629,21501228,4,1,1,0,0,0,1,0,0,0,0,Los Angeles Lakers,47.0,101.0,W,19.0,14.0,17.0,5,2016,7
16630,21501229,8,8,0,1,0,0,0,0,0,0,0,Phoenix Suns,58.0,114.0,W,26.0,17.0,15.0,9,2016,17
16631,21501230,4,3,2,0,0,0,1,0,0,0,1,Portland Trail Blazers,45.0,107.0,W,19.0,17.0,19.0,8,2016,10
16632,21600001,3,3,1,1,0,0,0,0,0,0,1,Cleveland Cavaliers,51.0,117.0,W,31.0,15.0,22.0,29,2016,8
16633,21600002,2,0,1,1,0,0,0,0,0,0,0,Portland Trail Blazers,34.0,113.0,W,22.0,13.0,18.0,9,2016,4
16634,21600003,1,2,1,1,0,0,0,0,0,0,1,Golden State Warriors,35.0,100.0,L,24.0,16.0,19.0,-29,2016,5
16635,21600004,2,5,1,2,0,1,0,0,0,0,1,Orlando Magic,45.0,96.0,L,20.0,11.0,15.0,-12,2016,10
16636,21600005,4,2,0,1,0,0,0,0,0,0,1,Indiana Pacers,52.0,130.0,W,30.0,16.0,23.0,9,2016,7
16637,21600006,5,3,1,0,0,0,0,0,0,0,0,Boston Celtics,47.0,122.0,W,36.0,19.0,20.0,5,2016,9
16638,21600007,2,5,1,3,0,1,0,0,0,0,1,Toronto Raptors,51.0,109.0,W,17.0,12.0,22.0,18,2016,11
16639,21600008,3,3,0,1,0,0,0,1,0,0,2,Milwaukee Bucks,46.0,96.0,L,23.0,8.0,22.0,-11,2016,7
16640,21600009,2,2,0,2,0,0,0,0,0,1,3,Memphis Grizzlies,45.0,102.0,W,19.0,13.0,25.0,4,2016,7
16641,21600010,0,2,0,0,0,0,0,0,0,0,0,New Orleans Pelicans,33.0,102.0,L,31.0,11.0,29.0,-5,2016,2
16642,21600011,1,1,0,2,0,0,0,0,0,0,1,Philadelphia 76ers,43.0,97.0,L,21.0,14.0,22.0,-6,2016,4
16643,21600012,2,3,0,3,0,0,0,0,0,0,0,Phoenix Suns,41.0,94.0,L,20.0,18.0,29.0,-19,2016,8
16644,21600013,6,1,1,1,0,0,0,0,0,0,0,Los Angeles Lakers,39.0,120.0,W,21.0,16.0,24.0,6,2016,9
16645,21600014,4,4,0,1,0,0,1,0,0,0,2,Atlanta Hawks,52.0,114.0,W,28.0,21.0,19.0,15,2016,10
16646,21600015,4,5,2,3,0,0,0,0,0,0,2,Chicago Bulls,55.0,105.0,W,25.0,12.0,21.0,6,2016,14
16647,21600016,0,2,0,3,0,0,0,0,0,0,0,Sacramento Kings,40.0,94.0,L,22.0,16.0,21.0,-8,2016,5
16648,21600017,2,3,0,1,0,0,2,0,0,0,1,Portland Trail Blazers,48.0,106.0,L,18.0,14.0,34.0,-8,2016,8
16649,21600018,6,5,0,2,0,0,0,1,0,0,2,Toronto Raptors,51.0,91.0,L,12.0,18.0,20.0,-3,2016,13
